attom_id,fips,apn,address,postal1,state,latitude,longitude,property_type,year_built,beds,baths,sqft,lot_size,sale_amount,sale_date,sale_type,price_per_sqft,area_code,area_title,sale_year,sale_month,property_age,log_price_per_sqft
3194683,45045,B004.01-01-113.00,"16 COUNTY CORK DR, GREENVILLE, SC 29611",29611.0,SC,34.89392,-82.47527,SFR,1970.0,3.0,2.0,1196.0,0.3646924,315000.0,2025-12-01,Resale,263.38,24860,"Greenville-Anderson-Greer, SC",2025,12,55.0,5.573597856282074
3194696,45045,P023.05-01-037.00,"100 SANDTRAP CT, GREENVILLE, SC 29609",29609.0,SC,34.919154,-82.345958,SFR,1999.0,3.0,2.0,2586.0,0.235,516000.0,2026-05-19,Resale,199.54,24860,"Greenville-Anderson-Greer, SC",2026,5,27.0,5.296014717485361
3194722,45045,0535.19-01-022.00,"9 ALLENWOOD LN, GREER, SC 29650",29650.0,SC,34.897654,-82.260003,SFR,1999.0,2.0,2.0,1077.0,0.0399908,183000.0,2024-07-16,Resale,169.92,24860,"Greenville-Anderson-Greer, SC",2024,7,25.0,5.135327738053574
3200061,45045,0534.05-01-039.00,"103 BURGOYNE CT, GREER, SC 29650",29650.0,SC,34.885409,-82.257019,SFR,1983.0,3.0,2.0,1567.0,0.1951331,345000.0,2025-04-04,Resale,220.17,24860,"Greenville-Anderson-Greer, SC",2025,4,42.0,5.394399975225081
3200064,45045,0540.14-01-164.00,"605 HEDGEWOOD TER, GREER, SC 29650",29650.0,SC,34.868568,-82.303481,SFR,1980.0,3.0,2.0,1985.0,0.3609963,375000.0,2024-05-28,Resale,188.92,24860,"Greenville-Anderson-Greer, SC",2024,5,44.0,5.241323645027916
3202912,45045,0537.01-04-012.00,"331 ENDLESS DR, GREER, SC 29651",29651.0,SC,34.961073,-82.248635,SFR,1998.0,3.0,2.0,1176.0,0.379,253000.0,2024-03-21,Resale,215.14,24860,"Greenville-Anderson-Greer, SC",2024,3,26.0,5.371288979003859
3202917,45045,0309.00-01-006.00,"210 S MAIN ST, SIMPSONVILLE, SC 29681",29681.0,SC,34.734091,-82.255355,SFR,1962.0,3.0,1.0,1296.0,0.6199954,150000.0,2025-04-02,Resale,115.74,24860,"Greenville-Anderson-Greer, SC",2025,4,63.0,4.751346296145693
3202919,45045,0321.00-02-006.02,"408 W FERNWOOD RD, SIMPSONVILLE, SC 29681",29681.0,SC,34.732381,-82.253368,SFR,1945.0,2.0,1.0,1014.0,0.2890037,190000.0,2025-09-19,Resale,187.38,24860,"Greenville-Anderson-Greer, SC",2025,9,80.0,5.233138640523042
3231129,45045,0525.06-01-285.00,"2 BLACKBERRY CT, TAYLORS, SC 29687",29687.0,SC,34.932211,-82.351713,SFR,1981.0,3.0,3.0,1642.0,0.1131772,265300.0,2024-06-12,Resale,161.57,24860,"Greenville-Anderson-Greer, SC",2024,6,43.0,5.084938485288739
3231131,45045,0525.09-01-018.00,"5 BELLFORT CT, TAYLORS, SC 29687",29687.0,SC,34.937754,-82.346979,SFR,1989.0,4.0,4.0,2863.0,,525000.0,2025-08-29,Construction Loan/Financing,183.37,24860,"Greenville-Anderson-Greer, SC",2025,8,36.0,5.211505969561073
3231175,45045,0281.00-02-188.00,"116 CORRINE DR, GREENVILLE, SC 29607",29607.0,SC,34.86652,-82.36766,SFR,1963.0,3.0,2.0,1850.0,0.4789945,560000.0,2025-12-12,Resale,302.7,24860,"Greenville-Anderson-Greer, SC",2025,12,62.0,5.712742216027673
3233804,45045,0616.03-01-083.00,"16 HAMMETT ST, PIEDMONT, SC 29673",29673.0,SC,34.703119,-82.456338,SFR,1945.0,4.0,1.0,1632.0,0.3399908,269000.0,2025-03-03,Resale,164.83,24860,"Greenville-Anderson-Greer, SC",2025,3,80.0,5.1049146397432645
3233805,45045,0616.02-01-043.00,"3 HAMMETT ST, PIEDMONT, SC 29673",29673.0,SC,34.704848,-82.456526,SFR,1955.0,3.0,1.0,1773.0,,129900.0,2024-04-17,Resale,73.27,24860,"Greenville-Anderson-Greer, SC",2024,4,69.0,4.294151248171873
3233809,45045,0103.00-11-004.00,"50 HUTCHINS ST, GREENVILLE, SC 29605",29605.0,SC,34.824021,-82.424691,SFR,1940.0,3.0,1.0,1598.0,0.092,160000.0,2025-08-28,Resale,100.13,24860,"Greenville-Anderson-Greer, SC",2025,8,85.0,4.606469341719712
3238189,45045,0539.32-01-017.00,"408 ASHBY PARK LN, GREENVILLE, SC 29607",29607.0,SC,34.81192,-82.273114,SFR,2001.0,3.0,2.0,2325.0,0.3370064,500000.0,2025-03-25,Resale,215.05,24860,"Greenville-Anderson-Greer, SC",2025,3,24.0,5.370870559229745
3238194,45045,0539.02-01-003.29,"102 WINEBERRY WAY, GREENVILLE, SC 29615",29615.0,SC,34.828968,-82.266295,SFR,2002.0,3.0,2.5,2391.0,0.157,495000.0,2026-03-09,Resale,207.03,24860,"Greenville-Anderson-Greer, SC",2026,3,24.0,5.33286371030062
3238195,45045,0539.27-01-021.00,"102 BOUCHILLION DR, GREENVILLE, SC 29615",29615.0,SC,34.826438,-82.271007,SFR,1998.0,3.0,2.0,2265.0,0.239,475000.0,2026-04-17,Resale,209.71,24860,"Greenville-Anderson-Greer, SC",2026,4,28.0,5.345725623943028
3238203,45045,B002.04-01-046.00,"46 JIB CT, GREENVILLE, SC 29611",29611.0,SC,34.859022,-82.480602,SFR,1980.0,2.0,3.0,1218.0,,209900.0,2025-04-25,Resale,172.33,24860,"Greenville-Anderson-Greer, SC",2025,4,45.0,5.1494112432934855
3238205,45045,B002.05-01-087.00,"9 DEBSYL WAY, GREENVILLE, SC 29611",29611.0,SC,34.854637,-82.481368,SFR,1981.0,3.0,2.0,1528.0,,275000.0,2024-04-04,Resale,179.97,24860,"Greenville-Anderson-Greer, SC",2024,4,43.0,5.192790170333112
3252841,45045,0548.22-01-007.00,"27 STAFFORDSHIRE WAY, SIMPSONVILLE, SC 29681",29681.0,SC,34.790324,-82.229191,SFR,1995.0,3.0,3.0,1536.0,,335000.0,2024-12-27,Resale,218.1,24860,"Greenville-Anderson-Greer, SC",2024,12,29.0,5.384953673207583
3271881,45045,0503.03-01-025.03,"909 TUBBS MOUNTAIN RD, TRAVELERS REST, SC 29690",29690.0,SC,34.991325,-82.438733,SFR,2022.0,2.0,2.0,1727.0,2.7,60000.0,2024-09-10,Resale,34.74,24860,"Greenville-Anderson-Greer, SC",2024,9,2.0,3.5478917608129588
3271883,45045,0503.03-01-043.01,"941 TUBBS MOUNTAIN RD, TRAVELERS REST, SC 29690",29690.0,SC,34.992109,-82.43934,SFR,1965.0,3.0,1.0,1404.0,2.96,424500.0,2025-02-06,Resale,302.35,24860,"Greenville-Anderson-Greer, SC",2025,2,60.0,5.711585286719222
3271886,45045,0503.03-01-026.06,"840 TUBBS MOUNTAIN RD, TRAVELERS REST, SC 29690",29690.0,SC,34.990124,-82.43778,SFR,1996.0,4.0,3.0,1912.0,1.6,80000.0,2025-11-20,Resale,41.84,24860,"Greenville-Anderson-Greer, SC",2025,11,29.0,3.7338528197566676
3271887,45045,0503.03-01-025.08,"831 TUBBS MOUNTAIN RD, TRAVELERS REST, SC 29690",29690.0,SC,34.989684,-82.439325,SFR,1993.0,3.0,2.0,1550.0,2.33,560000.0,2025-11-12,Resale,361.29,24860,"Greenville-Anderson-Greer, SC",2025,11,32.0,5.889680959940498
3295228,45045,0117.00-01-038.00,"1102 EASLEY BRIDGE RD, GREENVILLE, SC 29611",29611.0,SC,34.837304,-82.433313,SFR,1963.0,3.0,1.0,1228.0,0.1924931,75238.0,2024-06-27,Resale,61.27,24860,"Greenville-Anderson-Greer, SC",2024,6,61.0,4.115290326737563
3295247,45045,B011.00-02-031.00,"201 GARDENIA DR, GREENVILLE, SC 29617",29617.0,SC,34.879083,-82.439149,SFR,1967.0,3.0,1.0,1404.0,0.2177686,231000.0,2025-09-10,Resale,164.53,24860,"Greenville-Anderson-Greer, SC",2025,9,58.0,5.103092924398559
3485619,45045,0540.06-01-062.00,"51 HILLSBOROUGH DR, GREENVILLE, SC 29615",29615.0,SC,34.86316,-82.310951,SFR,1971.0,3.0,2.0,2424.0,0.4,650000.0,2025-04-03,Resale,268.15,24860,"Greenville-Anderson-Greer, SC",2025,4,54.0,5.591546525428934
3485620,45045,0539.36-01-010.00,"345 SURRYWOOD DR, GREENVILLE, SC 29607",29607.0,SC,34.808525,-82.272602,SFR,2003.0,3.0,2.0,2007.0,0.2629936,375000.0,2025-05-12,Resale,186.85,24860,"Greenville-Anderson-Greer, SC",2025,5,22.0,5.230306155931493
3485624,45045,0534.03-01-140.00,"103 OAK RIDGE CT, GREER, SC 29650",29650.0,SC,34.882249,-82.271069,SFR,1977.0,4.0,2.0,2822.0,0.3939394,560000.0,2024-03-22,Resale,198.44,24860,"Greenville-Anderson-Greer, SC",2024,3,47.0,5.290486787432848
3524352,45045,0535.08-01-077.00,"434 RIVERSIDE CHASE CIR, GREER, SC 29650",29650.0,SC,34.908182,-82.249532,SFR,1995.0,3.0,3.0,1676.0,,260000.0,2025-08-05,Resale,155.13,24860,"Greenville-Anderson-Greer, SC",2025,8,30.0,5.04426347507624
3537689,45045,0151.00-07-011.00,"201 ORDERS ST, GREENVILLE, SC 29609",29609.0,SC,34.869469,-82.405849,SFR,1950.0,2.0,1.0,964.0,0.0570018,235000.0,2025-04-14,Resale,243.78,24860,"Greenville-Anderson-Greer, SC",2025,4,75.0,5.496266179227691
3584286,45045,B008.05-01-041.00,"107 CREEKPOINT DR, GREENVILLE, SC 29617",29617.0,SC,34.903027,-82.458015,SFR,1991.0,3.0,2.0,1140.0,,232000.0,2025-03-04,Resale,203.51,24860,"Greenville-Anderson-Greer, SC",2025,3,34.0,5.315715143724457
3584293,45045,B008.05-01-004.00,"104 CREEKPOINT DR, GREENVILLE, SC 29617",29617.0,SC,34.902693,-82.458558,SFR,1991.0,3.0,2.0,1188.0,0.161,245000.0,2024-03-10,Resale,206.23,24860,"Greenville-Anderson-Greer, SC",2024,3,33.0,5.328992050815955
3584307,45045,0538.04-01-017.41,"208 JONES RD, TAYLORS, SC 29687",29687.0,SC,34.899589,-82.294374,SFR,2002.0,3.0,2.0,1779.0,0.2300046,320000.0,2025-12-10,Resale,179.88,24860,"Greenville-Anderson-Greer, SC",2025,12,23.0,5.192289961902507
3584310,45045,0538.04-01-154.00,"321 ANGIE DR, TAYLORS, SC 29687",29687.0,SC,34.899856,-82.295642,SFR,1986.0,3.0,3.0,1094.0,,200000.0,2025-05-23,Resale,182.82,24860,"Greenville-Anderson-Greer, SC",2025,5,39.0,5.208502062225673
3584319,45045,0538.04-01-017.22,"1 BRUTON CT, TAYLORS, SC 29687",29687.0,SC,34.899599,-82.293564,SFR,1999.0,3.0,2.0,1521.0,0.247,328000.0,2026-03-27,Resale,215.65,24860,"Greenville-Anderson-Greer, SC",2026,3,27.0,5.373656723093852
3661336,45045,0550.15-01-032.00,"5 GINGER GOLD DR, SIMPSONVILLE, SC 29681",29681.0,SC,34.797285,-82.204921,SFR,2002.0,3.0,3.0,2158.0,0.2210055,385000.0,2024-05-17,Resale,178.41,24860,"Greenville-Anderson-Greer, SC",2024,5,22.0,5.184084272386612
3661340,45045,0550.15-01-070.00,"102 SMOKEHOUSE DR, SIMPSONVILLE, SC 29681",29681.0,SC,34.795618,-82.200546,SFR,2002.0,3.0,3.0,2345.0,,359000.0,2024-06-26,Resale,153.09,24860,"Greenville-Anderson-Greer, SC",2024,6,22.0,5.03102598374399
3661345,45045,0550.12-01-031.00,"5 WATERTON CREEK CT, SIMPSONVILLE, SC 29681",29681.0,SC,34.794156,-82.199922,SFR,2002.0,3.0,3.0,1944.0,0.3,306000.0,2024-12-05,Resale,157.41,24860,"Greenville-Anderson-Greer, SC",2024,12,22.0,5.05885386636673
3661361,45045,P016.01-01-409.00,"109 IKES CT, TAYLORS, SC 29687",29687.0,SC,34.893045,-82.324622,SFR,1978.0,3.0,2.0,1512.0,0.1366391,277000.0,2024-08-12,Resale,183.2,24860,"Greenville-Anderson-Greer, SC",2024,8,46.0,5.21057845224003
3661368,45045,P015.11-01-010.00,"103 BREWSTER DR, TAYLORS, SC 29687",29687.0,SC,34.895685,-82.329522,SFR,1965.0,3.0,2.0,1150.0,0.3149908,270000.0,2025-07-28,Resale,234.78,24860,"Greenville-Anderson-Greer, SC",2025,7,60.0,5.458648905450376
3661396,45045,0548.39-01-054.00,"4 HAWKESBURY RD, SIMPSONVILLE, SC 29681",29681.0,SC,34.788733,-82.225577,SFR,2000.0,3.0,2.0,1472.0,0.268,262000.0,2026-01-09,Resale,177.99,24860,"Greenville-Anderson-Greer, SC",2026,1,26.0,5.181727368938661
3661430,45045,P015.07-02-030.00,"6 WILDWOOD RD, GREENVILLE, SC 29615",29615.0,SC,34.892918,-82.349921,SFR,1967.0,2.0,1.0,1401.0,0.3899908,269500.0,2025-07-30,Resale,192.36,24860,"Greenville-Anderson-Greer, SC",2025,7,58.0,5.259368616409462
3661454,45045,0239.02-07-002.00,"16 RISON RD, GREENVILLE, SC 29611",29611.0,SC,34.823726,-82.464923,SFR,1964.0,2.0,2.0,972.0,0.597,275000.0,2026-03-04,Resale,282.92,24860,"Greenville-Anderson-Greer, SC",2026,3,62.0,5.64516417216779
3661469,45045,P027.00-03-014.00,"10 STADIUM DR, GREENVILLE, SC 29609",29609.0,SC,34.904296,-82.369412,SFR,1962.0,4.0,1.0,2240.0,0.7,284900.0,2025-02-25,Resale,127.19,24860,"Greenville-Anderson-Greer, SC",2025,2,63.0,4.845682031463393
3661477,45045,0276.00-03-120.01,"7 DREXEL AVE, GREENVILLE, SC 29615",29615.0,SC,34.877131,-82.349873,SFR,1968.0,3.0,3.0,2915.0,0.5136593,445000.0,2024-12-17,Resale,152.66,24860,"Greenville-Anderson-Greer, SC",2024,12,56.0,5.028213226370324
3661492,45045,0277.00-02-078.00,"223 LAKE FAIRFIELD DR, GREENVILLE, SC 29615",29615.0,SC,34.877718,-82.345839,SFR,1968.0,4.0,3.0,2384.0,0.4393939,240000.0,2024-08-22,Resale,100.67,24860,"Greenville-Anderson-Greer, SC",2024,8,56.0,4.611847840741332
3661495,45045,0103.00-09-010.00,"57 ALLEN ST, GREENVILLE, SC 29605",29605.0,SC,34.822268,-82.423146,SFR,1950.0,1.0,1.0,1020.0,0.24,250000.0,2026-02-13,Resale,245.1,24860,"Greenville-Anderson-Greer, SC",2026,2,76.0,5.501666290534067
3661496,45045,0103.00-19-013.00,"79 WALLACE ST, GREENVILLE, SC 29605",29605.0,SC,34.818915,-82.421143,SFR,1950.0,2.0,1.0,1120.0,0.1414141,265000.0,2024-05-28,Resale,236.61,24860,"Greenville-Anderson-Greer, SC",2024,5,74.0,5.466413216078009
3661501,45045,0103.00-14-008.00,"72 SMYTHE AVE, GREENVILLE, SC 29605",29605.0,SC,34.821121,-82.42442,SFR,1956.0,3.0,1.0,1556.0,0.2653811,315000.0,2025-07-03,Resale,202.44,24860,"Greenville-Anderson-Greer, SC",2025,7,69.0,5.310443546345877
3661516,45045,0162.00-03-007.00,"7 S HAVEN DR, GREENVILLE, SC 29617",29617.0,SC,34.89077,-82.430682,SFR,1955.0,3.0,1.0,1015.0,0.298,240000.0,2026-02-23,Resale,236.45,24860,"Greenville-Anderson-Greer, SC",2026,2,71.0,5.465736769089885
3661529,45045,T033.00-03-095.00,"130 AVON DR, TAYLORS, SC 29687",29687.0,SC,34.900913,-82.312143,SFR,1980.0,3.0,2.0,1624.0,0.3562902,255750.0,2024-03-01,Resale,157.48,24860,"Greenville-Anderson-Greer, SC",2024,3,44.0,5.0592984660755365
3661563,45045,0640.01-01-015.10,"136 EDITH DR, TAYLORS, SC 29687",29687.0,SC,34.971482,-82.317228,SFR,1988.0,3.0,2.0,1582.0,0.9800046,325000.0,2025-08-01,Resale,205.44,24860,"Greenville-Anderson-Greer, SC",2025,8,37.0,5.325154020501596
3661573,45045,0222.04-01-035.00,"9 TASHA DR, GREENVILLE, SC 29605",29605.0,SC,34.8021,-82.390471,SFR,1962.0,3.0,1.0,1096.0,0.3440083,270000.0,2025-03-28,Resale,246.35,24860,"Greenville-Anderson-Greer, SC",2025,3,63.0,5.506753288989972
3661574,45045,0222.04-01-034.00,"15 TASHA DR, GREENVILLE, SC 29605",29605.0,SC,34.801944,-82.390713,SFR,1962.0,3.0,1.0,1160.0,0.298,155000.0,2026-04-22,Resale,133.62,24860,"Greenville-Anderson-Greer, SC",2026,4,64.0,4.894999950497331
3661580,45045,0222.03-06-001.00,"13 PASADENA AVE, GREENVILLE, SC 29605",29605.0,SC,34.802288,-82.389403,SFR,2020.0,3.0,2.0,1503.0,0.1859963,379900.0,2024-10-18,Resale,252.76,24860,"Greenville-Anderson-Greer, SC",2024,10,4.0,5.532440421905254
3661587,45045,0609.02-01-163.00,"407 CARDINGTON AVE, PIEDMONT, SC 29673",29673.0,SC,34.730405,-82.440955,SFR,1972.0,3.0,2.0,1232.0,0.2929982,218000.0,2025-06-11,Resale,176.95,24860,"Greenville-Anderson-Greer, SC",2025,6,53.0,5.175867206791472
3661610,45045,0257.00-08-050.00,"17 SIMMONS AVE, GREENVILLE, SC 29607",29607.0,SC,34.840385,-82.356017,SFR,2000.0,3.0,2.0,1733.0,0.2379936,435000.0,2025-04-16,Resale,251.01,24860,"Greenville-Anderson-Greer, SC",2025,4,25.0,5.525492778975617
3661611,45045,0257.00-07-002.21,"30 SIMMONS AVE, GREENVILLE, SC 29607",29607.0,SC,34.840305,-82.354781,SFR,1965.0,3.0,1.0,1020.0,0.3769972,360000.0,2025-03-27,Resale,352.94,24860,"Greenville-Anderson-Greer, SC",2025,3,60.0,5.866298070815087
3661617,45045,0257.00-07-026.00,"16 EASTWOOD CT, GREENVILLE, SC 29607",29607.0,SC,34.839386,-82.35543,SFR,1965.0,2.0,1.0,850.0,0.2190083,175000.0,2024-11-27,Resale,205.88,24860,"Greenville-Anderson-Greer, SC",2024,11,59.0,5.327293474784554
3661623,45045,0257.00-07-031.00,"7 EASTWOOD CT, GREENVILLE, SC 29607",29607.0,SC,34.839155,-82.354615,SFR,1965.0,2.0,1.0,988.0,0.2339991,430000.0,2025-02-20,Resale,435.22,24860,"Greenville-Anderson-Greer, SC",2025,2,60.0,6.075851650368147
3661654,45045,0369.00-07-008.00,"32 RIDGEWAY DR, GREENVILLE, SC 29605",29605.0,SC,34.788023,-82.383032,SFR,1967.0,3.0,1.0,1040.0,0.2479339,232170.0,2025-01-28,Resale,223.24,24860,"Greenville-Anderson-Greer, SC",2025,1,58.0,5.408247425920233
3661663,45045,0166.00-03-002.00,"221 MCMAKIN DR, GREENVILLE, SC 29617",29617.0,SC,34.89178,-82.414133,SFR,1963.0,3.0,1.0,1330.0,0.2720386,235000.0,2025-12-11,Resale,176.69,24860,"Greenville-Anderson-Greer, SC",2025,12,62.0,5.174396784628558
3661664,45045,0169.00-06-007.00,"623 PERRY RD, GREENVILLE, SC 29609",29609.0,SC,34.888551,-82.40984,SFR,1950.0,2.0,1.0,1064.0,0.1210055,265000.0,2025-12-19,Resale,249.06,24860,"Greenville-Anderson-Greer, SC",2025,12,75.0,5.517693831293003
3661665,45045,0169.00-06-009.00,"619 PERRY RD, GREENVILLE, SC 29609",29609.0,SC,34.88832,-82.410128,SFR,1963.0,2.0,1.0,988.0,0.136,248000.0,2024-08-29,Resale,251.01,24860,"Greenville-Anderson-Greer, SC",2024,8,61.0,5.525492778975617
3661697,45045,0535.09-01-008.00,"106 COTTER LN, GREER, SC 29650",29650.0,SC,34.906813,-82.259204,SFR,1998.0,3.0,2.5,2422.0,0.052,400000.0,2025-12-31,Resale,165.15,24860,"Greenville-Anderson-Greer, SC",2025,12,27.0,5.1068541518367985
3661715,45045,0550.17-01-040.00,"606 GREENING DR, SIMPSONVILLE, SC 29681",29681.0,SC,34.796147,-82.207176,SFR,2003.0,4.0,2.5,2690.0,0.179,395000.0,2026-01-05,Resale,146.84,24860,"Greenville-Anderson-Greer, SC",2026,1,23.0,4.989343558628634
3661718,45045,0550.17-01-033.00,"607 GREENING DR, SIMPSONVILLE, SC 29681",29681.0,SC,34.796518,-82.206815,SFR,2003.0,4.0,2.5,2620.0,0.174,387000.0,2026-04-30,Resale,147.71,24860,"Greenville-Anderson-Greer, SC",2026,4,23.0,4.995250892052509
3661722,45045,B013.02-01-081.00,"5 LILAC ST, GREENVILLE, SC 29617",29617.0,SC,34.8699,-82.453107,SFR,1973.0,4.0,3.0,2352.0,0.392562,317000.0,2025-11-12,Resale,134.78,24860,"Greenville-Anderson-Greer, SC",2025,11,52.0,4.903643819518071
3682694,45045,0155.00-03-037.00,"332 BAILEY ST, GREENVILLE, SC 29609",29609.0,SC,34.880643,-82.41793,SFR,1945.0,2.0,2.0,1332.0,0.1899908,299000.0,2024-12-19,Resale,224.47,24860,"Greenville-Anderson-Greer, SC",2024,12,79.0,5.4137420679634545
3682696,45045,0155.00-03-038.00,"334 BAILEY ST, GREENVILLE, SC 29609",29609.0,SC,34.880796,-82.418024,DUPLEX,1945.0,1.0,1.0,516.0,0.1600092,421500.0,2025-02-25,Resale,816.86,24860,"Greenville-Anderson-Greer, SC",2025,2,80.0,6.705467721547304
3682703,45045,0250.00-02-050.00,"115 OAK DR, GREENVILLE, SC 29611",29611.0,SC,34.821336,-82.439572,SFR,1967.0,3.0,1.5,1100.0,0.39,20000.0,2026-05-11,Resale,18.18,24860,"Greenville-Anderson-Greer, SC",2026,5,59.0,2.900322088749333
3682733,45045,P015.11-06-018.01,"206 CARDINAL DR, TAYLORS, SC 29687",29687.0,SC,34.896405,-82.327831,SFR,1961.0,2.0,1.0,990.0,0.466,245000.0,2026-04-22,Resale,247.47,24860,"Greenville-Anderson-Greer, SC",2026,4,65.0,5.51128936254075
3682735,45045,P015.11-06-020.00,"200 CARDINAL DR, TAYLORS, SC 29687",29687.0,SC,34.897096,-82.328214,SFR,1967.0,2.0,1.0,1290.0,0.289,309000.0,2026-05-22,Resale,239.53,24860,"Greenville-Anderson-Greer, SC",2026,5,59.0,5.478678669966805
3682737,45045,P015.11-06-023.00,"107 CARDINAL DR, TAYLORS, SC 29687",29687.0,SC,34.897565,-82.327772,SFR,1967.0,3.0,2.0,1260.0,0.251,312500.0,2024-10-10,Resale,248.02,24860,"Greenville-Anderson-Greer, SC",2024,10,57.0,5.513509388074627
3682747,45045,0153.01-01-006.00,"10 BUFF ST, GREENVILLE, SC 29609",29609.0,SC,34.873207,-82.416042,SFR,2001.0,3.0,1.5,1056.0,0.023,165000.0,2025-02-18,Resale,156.25,24860,"Greenville-Anderson-Greer, SC",2025,2,24.0,5.051457288616511
3702098,45045,0123.00-14-035.00,"4 JULIAN ST, GREENVILLE, SC 29611",29611.0,SC,34.848074,-82.423173,SFR,1980.0,2.0,1.0,696.0,0.1140037,64080.0,2025-01-06,Resale,92.07,24860,"Greenville-Anderson-Greer, SC",2025,1,45.0,4.522549157299754
3702104,45045,0123.00-14-040.00,"14 JULIAN ST, GREENVILLE, SC 29611",29611.0,SC,34.848277,-82.423786,SFR,1925.0,3.0,1.0,1129.0,0.104,278490.0,2026-04-22,Resale,246.67,24860,"Greenville-Anderson-Greer, SC",2026,4,101.0,5.508051410952312
3703523,45045,0610.10-01-070.00,"415 RUDD RD, PIEDMONT, SC 29673",29673.0,SC,34.704295,-82.439542,SFR,2023.0,3.0,2.0,1810.0,0.2,258550.0,2024-03-28,New Construction,142.85,24860,"Greenville-Anderson-Greer, SC",2024,3,1.0,4.961795128676782
3764091,45045,0602.02-01-009.11,"433 N FLAT ROCK RD, PIEDMONT, SC 29673",29673.0,SC,34.690638,-82.412726,SFR,1995.0,3.0,2.0,1734.0,3.3,371250.0,2025-03-06,Resale,214.1,24860,"Greenville-Anderson-Greer, SC",2025,3,30.0,5.366443195595637
3766268,45045,0208.00-03-024.00,"19 CLUB DR, GREENVILLE, SC 29605",29605.0,SC,34.811396,-82.380558,SFR,1968.0,2.0,1.0,1740.0,0.286,705000.0,2026-05-20,Resale,405.17,24860,"Greenville-Anderson-Greer, SC",2026,5,58.0,6.004306732121277
3766269,45045,0205.00-01-085.00,"27 OAK CREST CT, GREENVILLE, SC 29605",29605.0,SC,34.822191,-82.387561,SFR,1985.0,3.0,3.0,1866.0,0.1839991,550000.0,2024-12-18,Resale,294.75,24860,"Greenville-Anderson-Greer, SC",2024,12,39.0,5.68612753941748
3789018,45045,0610.02-01-036.01,"251 WILLIAMS RD, PIEDMONT, SC 29673",29673.0,SC,34.70249,-82.446308,SFR,1950.0,3.0,1.0,2223.0,1.41,98000.0,2025-10-03,Resale,44.08,24860,"Greenville-Anderson-Greer, SC",2025,10,75.0,3.786006164844659
3789047,45045,M007.02-01-449.00,"303 PARK GROVE DR, MAULDIN, SC 29662",29662.0,SC,34.764271,-82.323524,SFR,1999.0,4.0,3.0,2342.0,,342000.0,2025-09-17,Resale,146.03,24860,"Greenville-Anderson-Greer, SC",2025,9,26.0,4.98381208005238
3789054,45045,G001.00-02-004.00,"104 ALBERT ST, GREER, SC 29651",29651.0,SC,34.93198,-82.22388,SFR,1961.0,2.0,1.0,912.0,0.237,140000.0,2025-06-16,Resale,153.51,24860,"Greenville-Anderson-Greer, SC",2025,6,64.0,5.03376571148511
3789067,45045,G002.00-03-049.01,"108 MADISON AVE, GREER, SC 29651",29651.0,SC,34.926743,-82.228773,SFR,1952.0,2.0,1.0,698.0,0.1641414,100000.0,2025-09-25,Resale,143.27,24860,"Greenville-Anderson-Greer, SC",2025,9,73.0,4.964730961905281
3789070,45045,0192.00-08-017.00,"205 BRIARCLIFF DR, GREENVILLE, SC 29607",29607.0,SC,34.855804,-82.373293,SFR,1950.0,2.0,1.0,1136.0,0.1679982,340000.0,2025-01-08,Resale,299.3,24860,"Greenville-Anderson-Greer, SC",2025,1,75.0,5.701446414858653
3789071,45045,0048.00-02-002.00,"124 EBAUGH AVE, GREENVILLE, SC 29607",29607.0,SC,34.852481,-82.383038,SFR,1940.0,3.0,2.0,1232.0,0.192011,465000.0,2024-12-06,Resale,377.44,24860,"Greenville-Anderson-Greer, SC",2024,12,84.0,5.933411615659365
3789072,45045,0196.00-08-013.00,"12 MCADOO AVE, GREENVILLE, SC 29607",29607.0,SC,34.849884,-82.377729,SFR,1961.0,3.0,1.0,1148.0,0.1730028,430000.0,2024-01-16,Resale,374.56,24860,"Greenville-Anderson-Greer, SC",2024,1,63.0,5.925752003742601
3789093,45045,0437.00-04-016.00,"104 MONTIS DR, GREENVILLE, SC 29617",29617.0,SC,34.899138,-82.423841,SFR,1967.0,2.0,1.5,1197.0,0.321,40000.0,2026-04-10,Resale,33.42,24860,"Greenville-Anderson-Greer, SC",2026,4,59.0,3.509154523167248
3789119,45045,0136.00-03-008.00,"24 MOODY ST, GREENVILLE, SC 29611",29611.0,SC,34.864244,-82.429116,SFR,1986.0,2.0,2.0,924.0,0.2703398,200000.0,2025-07-31,Resale,216.45,24860,"Greenville-Anderson-Greer, SC",2025,7,39.0,5.37735957388799
3789121,45045,0142.00-22-011.00,"16 BEATTIE ST, GREENVILLE, SC 29611",29611.0,SC,34.866059,-82.430851,SFR,1955.0,3.0,1.0,1148.0,0.174472,247500.0,2025-05-02,Resale,215.59,24860,"Greenville-Anderson-Greer, SC",2025,5,70.0,5.373378455769916
3789123,45045,0142.00-22-013.00,"20 BEATTIE ST, GREENVILLE, SC 29611",29611.0,SC,34.866499,-82.430837,SFR,1955.0,2.0,1.0,1148.0,0.192011,179900.0,2025-01-06,Resale,156.71,24860,"Greenville-Anderson-Greer, SC",2025,1,70.0,5.054396963535125
